,anonID,success
22869,RVPI4611,1
22870,WHVO6228,1
22871,VOCS3002,1
22872,LXCN4679,1
22873,YUGY8146,1
22874,MMGW7910,1
22875,SPJT4300,1
22876,ORKM1346,1
22877,VTZF4663,1
22878,PVIF2121,1
22879,RKRW4307,1
22880,QNEL8805,1
22881,SKEK3270,1
22882,TELF7246,1
22883,LAUG3731,1
22884,URXM6868,1
22885,BJWM5893,1
22886,IOCW4495,1
22887,POOI1072,1
22888,FSMG5034,1
22889,TBFC3755,1
22890,LTSJ2767,1
22891,WVQX9674,1
22892,FWQD2361,1
22893,HVFW6922,1
22894,UEFJ2737,1
22895,GCGQ9308,1
22896,ZQDZ1069,1
22897,MNIZ3674,1
22898,BNJZ9418,1
22899,WPIR8009,1
22900,XZEV3054,1
22901,NNCJ9630,1
22902,TORP2612,1
22903,ZMKV9266,1
22904,XRSP5077,1
22905,UXIX9007,1
22906,AKYN3422,1
22907,PLVZ5574,1
22908,FSLG3309,0
22909,ROSW6845,1
22910,RMKK4209,1
22911,KTLF8397,1
22912,NLZB7928,1
22913,HSTX3122,1
22914,SZQN1571,1
22915,RKTL6523,1
22916,SGIY8629,1
22917,BNBE7459,1
22918,QYAS8966,1
22919,XYOB2979,1
22920,RKQK8268,1
22921,KKWW9225,1
22922,ZQER8741,1
22923,GZVO5741,1
22924,FMFW8376,1
22925,PBNH3176,1
22926,HIIL2447,1
22927,XUIK7845,1
22928,HLUE4002,1
22929,GQHB4191,1
22930,LAFP9040,1
22931,GXJD2020,1
22932,RAMM3982,1
22933,PJTJ8790,1
22934,KAVA1884,1
22935,HXVT9313,1
22936,QNAA9137,0
22937,KSQB6398,1
22938,SHCB6192,1
22939,XEVS4177,1
22940,BHRO6393,1
22941,EGYT2414,1
22942,IBEZ7130,1
22943,FXYX2165,1
22944,PQUV9498,1
22945,ZYOM8696,1
22946,NHQE7952,1
22947,KIYD8115,1
22948,WNSL7003,1
22949,QIQW9033,1
22950,LAUY2927,1
22951,VPPJ5355,1
22952,DOKV4495,1
22953,SPIE5042,1
22954,MMZP9374,1
22955,MAYI8186,1
22956,PKXS4135,1
22957,VRVS3842,1
22958,STXB2042,1
22959,PAWH3617,1
22960,XLDO7348,1
22961,KPJL5725,1
22962,WGMD8673,1
22963,UUVV3824,1
22964,MOIT4811,1
22965,JSFU9014,1
22966,YYZJ3129,1
22967,QIVB7533,1
22968,VNDG6326,1
22969,KJED9093,1
22970,IPKL2487,1
22971,HIEN4383,1
22972,EHXL8409,1
22973,YKOZ2964,1
22974,KQML3286,1
22975,UUWK7379,1
22976,WABX4337,1
22977,QEVN9072,1
22978,RDOE1111,1
22979,FQWW7551,1
22980,KZMK7406,1
22981,CTVI2816,1
22982,ORME9267,1
22983,QCLV5531,1
22984,RXNG3730,1
22985,SCLA5673,1
22986,LSKI4012,1
22987,VQQC6951,1
22988,WCTI9063,1
22989,FQBA2347,1
22990,XLXJ9512,1
22991,VXLN2862,1
22992,QXNQ3133,1
22993,PXKN4342,1
22994,EOYY7695,1
22995,WEZK9487,1
22996,XJNO5206,1
22997,JOLX1537,1
22998,DQWG4364,1
22999,AQWJ4552,1
23000,PJRF7559,1
23001,QOHH2466,1
23002,YEVZ2974,1
23003,FJZA6701,1
23004,GLLD5510,1
23005,HTZR5341,1
23006,KAEH1420,1
23007,XIMS1248,1
23008,XJCP8513,1
23009,BEXX1294,1
23010,LWIX6232,1
23011,ASNQ6643,1
23012,HPXY5981,1
23013,RGSR7165,1
23014,XFPH4461,1
23015,VJWV1401,1
23016,LIEM9132,1
23017,VSPK3299,1
23018,QGJW7485,1
23019,AOXW7080,1
23020,CMPQ6902,1
23021,TEWZ6139,1
23022,OZJI2735,1
23023,NPWP1018,1
23024,KMIV5534,1
23025,XWWH7559,1
23026,MGNN9265,1
23027,XVJL2935,1
23028,PIYN3371,0
23029,WYQB3543,1
23030,DBSN2913,1
23031,CWDD9933,1
23032,OFBD7696,1
23033,NMFY8589,1
23034,ZBAN3275,1
23035,TECX2624,1
23036,OLCV4539,1
23037,IBXQ4917,1
23038,YZQM3389,1
23039,VNRB3372,1
23040,RIDK8593,1
23041,NDXO4730,1
23042,DOLH5375,1
23043,DGYE9074,1
23044,MPSQ7132,1
23045,FTVP8899,1
23046,MJOQ6636,1
23047,NCYZ9401,1
23048,KTGE2632,1
23049,ORSP9167,1
23050,JHIF9688,1
23051,GTOU4857,1
23052,UQSB5572,1
23053,AUXK4412,1
23054,ZXHX4301,1
23055,SORJ6316,1
23056,DFQD7633,1
23057,TFQN8080,1
23058,FCTW4927,1
23059,MOEG6326,1
23060,XOWJ4987,1
23061,KXNV1644,1
23062,ZNUF7653,1
23063,QEZC6502,1
23064,OLGQ4724,1
23065,SJQF9159,1
23066,AKNJ2441,1
23067,LGRY1026,1
23068,LEBU2423,1
23069,LLJU8271,1
23070,YPQW6070,1
23071,VXKT9866,1
23072,OCFW2119,1
23073,NOJA5758,1
23074,SZIE3875,1
23075,HCSH1505,1
23076,TOIH7123,1
23077,FCLM9974,1
23078,DDLJ7841,1
23079,FXGS8975,1
23080,DXQO2949,1
23081,IQKP9818,1
23082,HIYF7850,1
23083,NPZQ6797,1
23084,FGEO6569,1
23085,JKYI4675,1
23086,MNNW4101,1
23087,HNEY5787,1
23088,MHOT2020,1
23089,FVGT3848,1
23090,AXND8629,1
23091,HSYN9129,1
23092,JTEX9752,1
23093,PPTG6473,1
23094,UYAR2873,1
23095,UEMR1289,1
23096,WPVH6318,1
23097,ACMB5920,1
23098,XPVX5997,1
23099,NLIK3832,1
23100,UQAK3342,1
23101,WZUI7468,1
23102,TBRA1904,1
23103,DKNK6939,1
23104,ZLFA6533,1
23105,ERZT5059,1
23106,ZRDO3357,1
23107,JHUA1728,1
23108,UGBG3068,1
23109,OJIH1451,1
23110,NQMU5877,1
23111,JKNE3493,1
23112,ATSY2730,1
23113,MDGA2431,1
23114,GVUF3324,1
23115,XORS3040,1
23116,HJOO8251,1
23117,ILTG1046,1
23118,GVTL1425,1
23119,CQXD9967,1
23120,MLBC5678,1
23121,IWOG3222,1
23122,RSCS7310,1
23123,KMOD8259,1
23124,ZHSR8869,1
23125,UIIC6266,1
23126,EVKL5776,1
23127,UCVW6011,1
23128,HFDS2669,1
23129,PQFY9195,1
23130,NFIZ2260,1
23131,UKKT9395,1
23132,MHCA4570,1
23133,LMIF3494,1
23134,MIXT8066,1
23135,FEGJ9702,1
23136,BLCN4891,1
23137,GHKF9278,1
23138,WMRS6587,1
23139,ADZA2658,1
23140,FHWS7113,1
23141,EWBN8474,1
23142,HAGD2008,1
23143,UPXJ9036,1
23144,ELOR5829,1
23145,OBFH5450,1
23146,VBPP3731,1
23147,AQPB9829,1
23148,INMO8454,1
23149,ZUVF7230,1
23150,NCDJ8154,1
23151,ENWD7896,1
23152,UURQ6834,1
23153,QMVY5815,1
23154,EJVG3735,1
23155,JSDT3184,1
23156,SRJG8014,1
23157,RKFM2747,1
23158,OSZA1878,1
23159,PMQK4586,1
23160,VCQA4149,1
23161,VDZB1323,1
23162,KKHU5813,1
23163,CUIU5858,1
23164,CWAT3828,1
23165,KKCU7009,1
23166,NSCC2464,1
23167,DKLV3639,1
23168,HSXW9823,1
23169,UXHC6587,1
23170,ELXW3745,1
23171,JUVG5240,1
23172,IYSG8949,1
23173,FJXD6406,1
23174,DQDM2576,1
23175,JMPO7844,1
23176,JAAS8203,1
23177,OLJO1990,1
23178,VXQI6224,1
23179,CDQE9603,1
23180,OUBR3292,0
23181,BCER2664,1
23182,MSSF1778,1
23183,PJPS2345,1
23184,AECX1689,1
23185,BDET1384,1
23186,AJWI5803,1
23187,VRVJ2019,1
23188,VLHJ5432,1
23189,BNGI1207,1
23190,YJSG8841,1
23191,VSRR2764,1
23192,WLWK1167,1
23193,VAZL9444,1
23194,MMBN2311,1
23195,GOXC5898,1
23196,IISV5799,1
23197,RGQQ5931,1
23198,UWHD1402,1
23199,LYJJ1419,1
23200,SWOI3162,1
23201,EEIW5599,1
23202,EWSS2980,1
23203,PWRU5280,1
23204,VOVP6670,1
23205,LSII5062,1
23206,WSBQ9644,1
23207,PHWK7891,1
23208,HXDX7060,1
23209,YNHW3856,1
23210,GBDI3646,1
23211,RLUV6935,1
23212,TOVW8499,1
23213,OLBY7247,1
23214,GACP7446,1
23215,MVMU6481,1
23216,ZNPX2254,1
23217,OGTL2692,1
23218,HIGF4310,1
23219,ZHUV8458,1
23220,LWHS4559,1
23221,NSAR5172,1
23222,BFFI4994,1
23223,GWNX4792,1
23224,BUOI9582,1
23225,QCYC1787,1
23226,YBER3443,1
23227,INMU4074,1
23228,TBYB2264,1
23229,XOTD6256,1
23230,VZNV7264,1
23231,RJNF2748,1
23232,WTGZ5678,1
23233,QRGO3462,1
23234,ODGN3891,1
23235,FSEN8765,1
23236,FFHK3772,1
23237,BKOU7298,1
23238,CCKI8249,1
23239,SQNP3613,1
23240,ZXXO3457,1
23241,SGNI7085,1
23242,WJPA8664,1
23243,DHUK1625,1
23244,YVAC9887,1
23245,YLYV1306,1
23246,IAKX1972,1
23247,LRPO6448,1
23248,UZTQ3253,1
23249,OFIL6228,1
23250,MPWQ6343,1
23251,ADIK5689,1
23252,SEWQ2675,1
23253,TZUM9490,1
23254,DHRV4210,1
23255,VXLI6087,1
23256,SOTZ1796,1
23257,RPPP7831,1
23258,GZWB8124,1
23259,XKRD5976,1
23260,BZQW5117,1
23261,HALA2016,1
23262,LNNE7837,1
23263,LCGL7157,1
23264,EULS8417,1
23265,PLEU5787,1
23266,MLRV3278,1
23267,ZLJG3773,1
23268,KASN8951,1
23269,IXOD8871,1
23270,JFUV3643,1
23271,YHDK7239,1
23272,FBIC4459,1
23273,LANH1877,1
23274,MAGH6744,1
23275,FYRN5652,1
23276,REIT8967,1
23277,AJYE8443,1
23278,OSTL5728,1
23279,SWRW9045,1
23280,TJWR9850,1
23281,VBLB1210,1
23282,CFAK6467,1
23283,VDJY6703,1
23284,TYEP6333,1
23285,YIEX8494,1
23286,SVHF5290,1
23287,HCLS4044,1
23288,JMUM3768,1
23289,NOCV6481,1
23290,ZTCE6070,1
23291,BHHU6353,1
23292,MRMT7697,1
23293,DXQI9506,1
23294,VGFD4007,1
23295,VUQO6561,1
23296,WKSA8986,1
23297,EVVS5937,1
23298,HKLD5846,1
23299,ZWVG9201,1
23300,TKRV3775,1
23301,QNEB2257,1
23302,LPHA7551,1
23303,OOYL3085,1
23304,UOCI4735,1
23305,JLDG8494,1
23306,EFDV9445,1
23307,BSHM8732,1
23308,EDRX2772,1
23309,XRMG2122,1
23310,MZWB9884,1
23311,QFRU7877,1
23312,YCWO9316,1
23313,FFWH9296,1
23314,QVWN2667,1
23315,AAFT4787,1
23316,KCRF3259,1
23317,UTJC6279,1
23318,WPQW5680,1
23319,HFHB6641,1
23320,ZUDL6714,1
23321,CIAV8708,1
23322,LRTD7641,1
23323,UIDN6717,1
23324,CESE7630,1
23325,QFWD3414,1
23326,XGPR9411,1
23327,YYGB1389,1
23328,VWWW7802,1
23329,HRZE3114,1
23330,OINO1424,1
23331,OXPR4708,1
23332,KCOM7291,1
23333,THXO4431,1
23334,XANI9615,1
23335,KBDR2192,1
23336,IJZA6081,1
23337,ZJBQ3730,1
23338,CZOL1225,1
23339,YPNN6976,1
23340,IXEO4446,1
23341,MVWA5997,1
23342,ILQO3939,1
23343,PPCU1065,1
23344,MOFV8087,1
23345,WGOB7416,1
23346,YRTH5394,1
23347,NPVQ8852,1
23348,ZLQL9030,1
23349,WHCI5664,1
23350,PYJS5796,1
23351,OHIY4812,1
23352,VDLU9420,1
23353,USVZ6204,1
23354,CGPM6245,1
23355,HYVP3281,1
23356,PLMZ8448,1
23357,OGJT6543,1
23358,MFKC6006,1
23359,ZEXQ4994,1
23360,KJLW1054,1
23361,JYKZ4734,1
23362,RGBA1912,1
23363,DHHE4993,1
23364,YWDT3684,1
23365,ZKHR4192,1
23366,UTUB9815,1
23367,XFHP7506,1
23368,VPLX9036,1
23369,EFDM6145,1
23370,FWBH2865,1
23371,RBJN9924,1
23372,CDFI8126,1
23373,ZOPN4347,1
23374,RLMO6161,1
23375,QGYZ8125,1
23376,KEXP7161,1
23377,XTAI9868,1
23378,LKMT3095,1
23379,CEED4772,1
23380,GVJJ9202,1
23381,AJXJ2805,1
23382,RQBD8269,1
23383,BPQO9369,1
23384,FSCI8561,1
23385,HZHL1151,1
23386,IWIL5609,1
23387,EARE6098,1
23388,LRJH7029,1
23389,WPYZ6916,1
23390,KLEJ2841,1
23391,ILVB9212,1
23392,ZVOP6235,1
23393,TQCF3479,1
23394,JJIY2022,1
23395,SKYH9189,1
23396,BCNA2112,1
23397,GAEK6727,1
23398,OSXL9640,1
23399,YBSY4807,1
23400,VMCZ6703,1
23401,LXOU7969,1
23402,PTME8791,1
23403,NSDR2016,1
23404,HQHQ3236,1
23405,AVPY8528,1
23406,LJGG1106,1
23407,JSSV3311,1
23408,NCEE9427,1
23409,MDVB1398,1
23410,TOEL9260,1
23411,NJHI4301,1
23412,YEMJ5299,1
23413,APLY5349,1
23414,VEJY6940,1
23415,QFXX3007,1
23416,AKKS2187,1
23417,CMKD3652,1
23418,CONF4390,1
23419,FIVZ7023,1
23420,JHUI2855,1
23421,YGLL5520,1
23422,JBRP4925,1
23423,GIQD5591,1
23424,NCAQ6326,1
23425,RZTP7049,1
23426,LAKT1505,1
23427,PMZU4330,1
23428,DLAY8550,1
23429,VUCB1146,1
23430,HCIG2331,1
23431,IJID9184,1
23432,GWPY3997,1
23433,QGZU5822,1
23434,VUSB9255,1
23435,ZEEY4885,1
23436,HWFV6088,1
23437,XEYU6953,1
23438,UYIC5123,1
23439,YWME2347,1
23440,MKLM2077,1
23441,CVEK3197,1
23442,MOGC3507,1
23443,PHNN6546,1
23444,OJIP5394,1
23445,NHNI4785,1
23446,PPLU6277,1
23447,FZSS7215,1
23448,VIMR9270,1
23449,QVKH4764,1
23450,OVGJ4787,1
23451,XISW3724,1
23452,KZHX9287,1
23453,JMHA8274,1
23454,RIVF9145,1
23455,TFUA5569,1
23456,BKVH4715,1
23457,ARBC8761,1
23458,NBHS5158,1
23459,CJZX9248,1
23460,KTCQ5003,1
23461,EWEJ8926,1
23462,ZISB3549,1
23463,JVRS2020,1
23464,JDDD1040,1
23465,NGEG7507,1
23466,BJSO4032,1
23467,IVCT2977,1
23468,HGSL9681,1
23469,EHJA9728,1
23470,MUJC6539,1
23471,BWRT2841,1
23472,XAJD2260,1
23473,EBKK6628,1
23474,PCVJ7675,1
23475,ZDBB8946,1
23476,WMXI6854,1
23477,FMKR4152,1
23478,WRBL9453,1
23479,IYFY4042,1
23480,XMDJ8879,1
23481,SWEN9011,1
23482,TVYQ3138,1
23483,EXUY6340,1
23484,OQLQ1987,1
23485,JESL3430,1
23486,WUKD2913,1
23487,XQST2222,1
23488,GQNN2846,1
23489,BLNY5552,1
23490,RAXG8865,1
23491,XUAE2768,1
23492,GEOA2189,1
23493,AOGD7498,1
23494,KSQH4598,1
23495,WFLN8962,1
23496,UTUM4319,1
23497,VAMF8250,1
23498,MRSU4385,1
23499,VBJF3290,1
23500,XCXS1400,1
23501,UFXL8947,1
23502,QZNL7403,1
23503,FCWN2433,1
23504,YRZM7083,1
23505,XYKJ5006,1
23506,LWLT2380,1
23507,QYPN3606,1
23508,KQIX3352,1
23509,JJEN5954,1
23510,TPEK2612,1
23511,MWGP2291,1
23512,LLQV5704,1
23513,MSMK5507,1
23514,PMNV1423,1
23515,SETC8073,1
23516,FECA8576,1
23517,OVCH2648,1
23518,HHUH6298,1
23519,TZFN9105,1
23520,SPKE1447,1
23521,QLEG3825,1
23522,KVNK6982,1
23523,HYFI9829,1
23524,YRJL1476,1
23525,LZXK7793,1
23526,XFIK5485,1
23527,KQII2876,1
23528,YZCW2826,1
23529,HXWP6107,1
23530,JAIF7054,1
23531,ZYVX5149,1
23532,YCUK6894,1
23533,TEQQ6069,1
23534,WQEJ4008,1
23535,EFUW4351,1
23536,YWPQ4071,1
23537,COXL9320,1
23538,IJDK8849,1
23539,XHST2875,1
23540,FIPG4359,1
23541,GXTI7078,1
23542,DAOB6390,1
23543,LEVY4787,1
23544,WNJI2657,1
23545,JFZW6623,1
23546,QHGA5494,1
23547,MEBD1004,1
23548,SAOK6622,1
23549,FLLS9605,1
23550,ZBJI3510,1
23551,DVIR7487,1
23552,ZWFY9335,1
23553,LIXX2568,1
23554,ZQLU4935,1
23555,KDWL5954,1
23556,WKWS1955,1
23557,PYVN7703,1
23558,LZFB2766,0
23559,EIXO3356,1
23560,UOBB5641,1
23561,VDMC5750,1
23562,OWOV4589,1
23563,YYQZ4296,1
23564,CLTE3485,1
23565,EPKX7819,1
23566,IOEZ5072,1
23567,HIZA3824,1
23568,UFCS3531,1
23569,SDHH2068,1
23570,CHAZ7757,1
23571,WSIQ4828,1
23572,EURA7665,1
23573,RZMT5246,1
23574,WUWX6478,1
23575,BMOD9747,1
23576,PZCD5047,1
23577,NFBI1418,1
23578,DDEC1493,1
23579,WAVT9159,1
23580,KIVL5040,1
23581,YYEG5852,1
23582,WBEM2655,1
23583,JINL6159,1
23584,MHVE8823,1
23585,MIAM5852,1
23586,EFJV7515,1
23587,CVDM4445,1
23588,HPJX4222,1
23589,UFWI4754,1
23590,QCDA7278,1
23591,DMNM9135,1
23592,AGAV1150,1
23593,GQXM9587,1
23594,WTQM5067,1
23595,UEIK4788,1
23596,DXAH6460,1
23597,YRJZ7091,1
23598,NIKE7261,1
23599,GPDJ9600,1
23600,GKMS9413,1
23601,CALU1531,1
23602,VRSC2294,1
23603,HLOM6801,1
23604,XVGR2545,1
23605,RDEB3705,1
23606,SOXN2667,1
23607,LPAG8218,1
23608,QQXG8093,1
23609,OCJY5417,1
23610,LSPZ5302,1
23611,JXMU5743,1
23612,CMBM3916,1
23613,UNAJ6601,1
23614,OLAL3950,1
23615,HIQM4630,1
23616,ABDW9674,1
23617,LNLN8365,1
23618,XVTC3949,1
23619,JFBK6710,1
23620,TGCL8559,1
23621,NZCN6547,1
23622,CGPA4723,1
23623,RKVI1148,1
23624,BOYP7853,1
23625,RRDT5879,1
23626,PDAZ3932,1
23627,YKJF7677,1
23628,LDFU3274,1
23629,FEQA6738,1
23630,SNVH7614,1
23631,AMAB3038,1
23632,NKTH8491,1
23633,YWBI7357,1
23634,CEST4350,1
23635,UJZU2541,1
23636,ENUR8371,1
23637,QYPO4488,1
23638,ORWB7385,1
23639,KHPW7357,1
23640,RSNQ1878,1
23641,JYRH5192,1
23642,FEOV7203,1
23643,VCZS8658,1
23644,RVWP8724,1
23645,AZRR6312,1
23646,IZEA9346,1
23647,QFTC8677,1
23648,LLVC8274,1
23649,MXIK8081,1
23650,PJDU2267,1
23651,ROZU9005,1
23652,DVNR3814,1
23653,IJRK8485,1
23654,YZVA8552,1
23655,GFRA5710,1
23656,PSKB1230,1
23657,SOGE2464,1
23658,PHNU9365,1
23659,OXLA5375,1
23660,ZRNA2447,1
23661,WZMV4576,1
23662,LXER2586,1
23663,RAIA8730,1
23664,BOJH6999,1
23665,EELW4186,1
23666,QTSQ1424,1
23667,GBJM9030,1
23668,SPMS1604,1
23669,CKDJ7849,1
23670,PADJ8729,1
23671,UYXX3330,1
23672,PBAB4891,1
23673,BGHX7681,1
23674,OKUA6649,1
23675,BSEY5492,1
23676,EMXB6552,1
23677,BDEI4685,1
23678,PCMK5955,1
23679,PUZU7962,1
23680,NSRG2499,1
23681,YRGN8699,1
23682,IODO6128,1
23683,WZYV4806,0
23684,CHLM9407,1
23685,LTHD8103,1
23686,VYXC3021,1
23687,XMOZ3170,1
23688,HXUT9270,1
23689,CKUK8738,1
23690,FZKL3847,1
23691,CDQT4361,1
23692,IAKY1544,1
23693,USMO4874,1
23694,MSUE7970,1
23695,NLVD4531,1
23696,URWJ4619,1
23697,QQFC6323,1
23698,ERQZ8894,1
23699,NOVN3911,1
23700,URJM6163,1
23701,XGBT5919,1
23702,TYBB2369,1
23703,UIIW4287,1
23704,HRLP6914,1
23705,RPIB1792,1
23706,DDFE9785,1
23707,COVZ5157,1
23708,YQRB3497,1
23709,IOUY4792,1
23710,TBEZ3775,1
23711,CFQE4794,1
23712,NZOA1564,1
23713,ZNDF9765,1
23714,RUKZ7219,1
23715,AXSH1029,1
23716,KQFF8238,1
23717,PFGM7826,1
23718,PBCG9991,1
23719,FIWL4606,1
23720,KVJG9407,1
23721,BRHY6420,1
23722,ZMOL5175,1
23723,RVFF5414,1
23724,JOVE8237,1
23725,RYBX4356,1
23726,ZSGS1844,1
23727,BNCZ3998,1
23728,URAJ9294,1
23729,LVYB1049,1
23730,AMVB4919,1
23731,XTEU7276,1
23732,XOAN8274,1
23733,OKRY3720,1
23734,EHSX2766,1
23735,NEBW2062,1
23736,PHOX6102,1
23737,EHKY7612,1
23738,CKPX1363,1
23739,CEEF8523,1
23740,WFCY7578,1
23741,SYAH9377,1
23742,WPGO9461,1
23743,ZHOC1557,1
23744,DOWB7698,1
23745,JFBJ4779,1
23746,SGFM5154,1
23747,BXCD3361,1
23748,BNXY8466,1
23749,UJYM4300,1
23750,FLIN7582,1
23751,SOLH8871,1
23752,CEDA6809,1
23753,DYJB4360,1
23754,SVJF8440,1
23755,JJDN9863,1
23756,OIVW2049,1
23757,ZIDL5998,1
23758,BHJU3598,1
23759,WEDI4103,1
23760,YPPB8261,1
23761,SRGH6354,1
23762,ILDP7608,1
23763,FCJK9965,1
23764,BJYT9429,1
23765,HILP4466,1
23766,YORY3643,1
23767,QWQW9761,1
23768,OVOA7386,1
23769,TYPC9440,1
23770,FZEV3080,1
23771,WWMY2921,1
23772,HBUH8027,1
23773,BSDE7460,1
23774,PQUO7980,1
23775,DNCW7761,1
23776,RESO8943,1
23777,JWMQ5600,1
23778,LWUR3840,1
23779,DNJP4182,1
23780,FAZR6001,1
23781,UPIZ9155,1
23782,HHRF3124,1
23783,ZWOJ7990,1
23784,ZRCX4427,1
23785,BTGI2506,1
23786,MDDV1749,1
23787,SJXX1407,1
23788,LEAO2197,1
23789,GLCN2520,1
23790,QLLK6398,0
23791,BXLK8093,1
23792,RWBF8734,1
23793,CVRC8527,1
23794,TWYA7330,1
23795,UJFJ5010,1
23796,RZCC6765,1
23797,HUFZ8079,1
23798,HRBZ1623,1
23799,NRKS9596,1
23800,HUFF8559,1
23801,NZWI5265,1
23802,DQUC9195,1
23803,ILMA6775,1
23804,HHSY6937,1
23805,QGIO6365,1
23806,DPNI5985,1
23807,YDAR8083,1
23808,YENX2597,1
23809,VHCP9095,1
23810,GXTN5207,1
23811,TFFK4118,1
23812,XPXT7037,1
23813,WVDK4065,1
23814,VTWI2555,1
23815,SVBP7485,1
23816,MDMH8258,1
23817,PFYM6180,1
23818,ZNQL6153,1
23819,ACZX8743,1
23820,BWMB9482,1
23821,HCFG1578,1
23822,VSRO2839,1
23823,FIGQ4787,1
23824,UDLP8446,1
23825,XBKG8356,1
23826,GKSZ9222,1
23827,ZPXI2352,1
23828,QDOW7646,1
23829,BPTA8712,1
23830,VBXP7278,1
23831,YMHU6207,1
23832,UCXU1506,1
23833,DSQY9388,1
23834,KRKX1457,1
23835,JBRB9760,1
23836,MAQE7066,1
23837,YJRO1804,1
23838,YHOP5462,1
23839,BFGO8257,1
23840,QATA8777,1
23841,ERET1522,1
23842,OCGE8549,1
23843,VQLF1528,1
23844,BNZJ5148,1
23845,XBWL6379,1
23846,CIOD4500,1
23847,RRFR2907,1
23848,GSIB5614,1
23849,NLLA3429,1
23850,ISSD4294,1
23851,QVKJ6489,0
23852,NYWF2590,1
23853,ASES2442,1
23854,WJHX4458,1
23855,WELC3235,1
23856,JAKS3965,1
23857,DJOH2889,1
23858,RYFY1114,1
23859,QVVH1614,0
23860,QBBN4327,1
23861,ZFKW9940,1
23862,HCTI6607,1
23863,JBAX9020,1
23864,QKJY2237,1
23865,FVFT8001,1
23866,UTWY7879,1
23867,XSOA8066,1
23868,XJMT1056,1
23869,AALS8793,1
23870,UGJU4616,1
23871,QFDE5033,1
23872,SMTK1324,1
23873,KWSH9824,1
23874,YENB2586,1
23875,HXHQ3988,1
23876,FQJN5827,1
23877,GUBG5308,1
23878,LIKP1160,1
23879,BBFO6728,1
23880,IDDJ9811,1
23881,UTDB1297,1
23882,CQDJ5396,1
23883,FZPT2693,1
23884,HYNG9893,1
23885,ZSJU1367,1
23886,OILJ2099,1
23887,HGGT7186,1
23888,XXMN8740,1
23889,TAXO5936,1
23890,AASC8224,1
23891,LJVX6242,1
23892,HJKL9298,1
23893,SEGZ8745,1
23894,KUPS9610,1
23895,FWQR8600,1
23896,GHNW9013,1
23897,XXJZ7429,1
23898,JVIY6359,1
23899,AZTJ4806,1
23900,TOCL7866,1
23901,AYRT9105,1
23902,TRPV1942,1
23903,BGPX9960,1
23904,PIHZ1206,1
23905,JDJL2837,1
23906,FPNR2108,1
23907,RPKQ9727,1
23908,QSGC5363,1
23909,WGEZ8519,1
23910,YLZN1223,1
23911,MGQT7381,1
23912,VAWI4058,1
23913,SISY9646,1
23914,TDVT1551,1
23915,IUAY3192,1
23916,FBPP8757,1
23917,DAGK4944,1
23918,SRSV9368,1
23919,IBCB3467,1
23920,LFOD3148,1
23921,RVAR4774,1
23922,DCMH8923,1
23923,XICI7264,1
23924,UGZO3021,1
23925,YPAF3199,1
23926,BUAL5278,1
23927,GPZW1026,1
23928,OUMF8205,1
23929,LKXT3040,1
23930,CNKC7765,1
23931,WEFK8940,1
23932,KJHI5289,1
23933,OJAP2097,1
23934,SFIK3462,1
23935,YSNF8213,1
23936,NEIU8095,1
23937,BEDG7895,1
23938,UBCH7403,1
23939,BXME1847,1
23940,ZYVV7267,1
23941,UZXM9685,1
23942,LQTD1670,1
23943,UVNH6190,1
23944,XLFE1135,1
23945,BVHN2435,1
23946,YVUW1192,1
23947,QYCO1997,1
23948,UKRQ4039,1
23949,GWZV5123,1
23950,HIKZ5498,1
23951,SOFL1224,1
23952,TEMD7877,1
23953,TQSD2681,1
23954,LQHA4162,1
23955,HJQQ9318,1
23956,NVJV6322,1
23957,OHYB2924,1
23958,DZPP3910,1
23959,LVQQ2239,1
23960,PYGL3183,1
23961,AUSC7894,1
23962,GOZA7118,1
23963,LDHE1105,1
23964,ADQX6070,1
23965,RASF6814,1
23966,RCLG9101,1
23967,ZZZQ7678,1
23968,LZWT3820,1
23969,XQIZ8859,1
23970,AHXD7066,1
23971,MUKP8673,1
23972,NOVZ1912,1
23973,GPCI7606,1
23974,BVVZ2262,1
23975,NQMR5140,1
23976,TIQD7026,1
23977,TTRH1295,1
23978,ISEB6770,1
23979,ZBKK4604,1
23980,FZCX3591,1
23981,XICQ6286,1
23982,LLCX1779,0
23983,LFRQ5085,1
23984,OMND8287,1
23985,VQSJ6266,1
23986,USLO8955,1
23987,XMUR7987,1
23988,HYGX7012,1
23989,OKQQ2285,1
23990,HKNU4668,1
23991,IQYQ2331,1
23992,IPKZ5615,1
23993,DMQL2604,1
23994,QMIR2180,1
23995,RMAP7340,1
23996,ETUR9952,1
23997,XIQF2583,1
23998,TKGR6940,1
23999,KPFP9133,1
24000,FTWM6516,1
24001,RASQ1417,1
24002,KCDS1866,1
24003,ZSUA7297,1
24004,EDTH4259,1
24005,PYRU9627,1
24006,KCBB2099,1
24007,XGGB5058,1
24008,WRMK4620,1
24009,GBAM9209,1
24010,WIXD1628,1
24011,IOHX5238,1
24012,OFBJ1402,1
24013,AGSR5022,1
24014,ZCDJ6900,1
24015,CZAV2641,1
24016,ESHR7153,1
24017,QBKG9078,1
24018,AMEU9544,1
24019,FELG4262,1
24020,EDNI2892,1
24021,FGDE5655,1
24022,EKLB6988,1
24023,UJGD5858,1
24024,EALW4698,1
24025,RGRR1275,1
24026,SRRP7963,1
